0.0	0.5	5.50.4	0.01
-0.6499850068072482	-0.30636914853967284	0.06179189130776842	-0.0252177509484264	-0.5649836364156418
-0.6577978317765969	-0.29506261163957226	0.06108285925363196	-0.029187615904012355	-0.5571209515872954
-0.6650375496592135	-0.28454036020303974	0.06031076058559521	-0.032480100256528394	-0.5477196494414528
-0.6720183303451976	-0.27432096569320236	0.05946200140645577	-0.03537252663951835	-0.5388819906795268
-0.6787495985418283	-0.264594153365395	0.05854932168446686	-0.037811771825130736	-0.5295544100050702
-0.6852343821728756	-0.2547503424951721	0.05757415481396563	-0.040135839109900984	-0.5197524372905031
-0.6914818327740424	-0.2454121018375226	0.05654719261901979	-0.04201703543401926	-0.5092469213828029
-0.6972633460301427	-0.2367359483291537	0.055520905300406195	-0.04351155105854557	-0.4986364525287621
-0.7032948960268471	-0.2275813611495638	0.054370857039038885	-0.044962954248430734	-0.4886525243095218
-0.7088747195143232	-0.21913333790139594	0.05323491673418105	-0.04595401528704797	-0.47649598871415777
-0.7142465867368338	-0.21092737695820474	0.05207646844207313	-0.04678819073926142	-0.4663231542744595
-0.719416673863266	-0.20298132550008718	0.05089961758598977	-0.04743305372227201	-0.45546141178391386
-0.7243915345942138	-0.19529814757921993	0.04970914849152605	-0.047887333180186197	-0.4444306982987768
-0.729177635489772	-0.18786927710508589	0.0485095437199706	-0.048173515705314716	-0.43346489670676513
-0.7337812421490256	-0.18068791321792857	0.04730477082740132	-0.04830884136378542	-0.4225403626616391
-0.7380347146753374	-0.17403040074367365	0.04614671786366806	-0.04828964901239026	-0.4116669715951766
-0.7424648768879816	-0.16701266853626634	0.04489287002011999	-0.048250970942427994	-0.4015164383041959
-0.7463960839566894	-0.1608335995060663	0.04373980438119679	-0.047936616835088985	-0.3894233985513256
-0.7503355674999155	-0.15455930909800628	0.04254656590842346	-0.04763575368608471	-0.38016363395233943
-0.754120797431738	-0.14850005324444915	0.0413615138645283	-0.0472509661467311	-0.3693988967934254
-0.757899999269127	-0.1424355654028814	0.04014095480378826	-0.04673855492232967	-0.3586648368355
-0.7612519383235858	-0.13709008548968066	0.039028861133806665	-0.046076767431439215	-0.3479460449479237
-0.7647396831160507	-0.13140093997004065	0.03783961338306378	-0.04552664970768734	-0.3395651753172818
-0.7679572973871721	-0.12619976911899744	0.036757087330676695	-0.04479782971543868	-0.3282610216652947
-0.7710459046386733	-0.12106500330273874	0.035601022315371135	-0.04426241558686657	-0.32124191699497984
-0.7740108345606269	-0.11631192036960254	0.03450841144852463	-0.04326220304780477	-0.3074643926408125
-0.776858238792712	-0.11163943397985883	0.0334390651641717	-0.04243746860060416	-0.3004782564296278
-0.7794835965315907	-0.10730345813975037	0.03243159326352248	-0.0416424925775684	-0.29168342467600683
-0.7821093439249358	-0.10292463157218834	0.03140179273657219	-0.040844194669789766	-0.28317473786237046
-0.7846279998492991	-0.09873314043654262	0.03039283369016882	-0.039967333753486545	-0.27390592766912414
-0.7870439901967359	-0.09470208220832162	0.029406206361213563	-0.039063842972162054	-0.26541874457244097
-0.7894519769357122	-0.0906663984940062	0.02840452097799064	-0.03811776593937924	-0.2572689777924305
-0.7915835389402285	-0.08709742411053181	0.027502130377131062	-0.037199537987373806	-0.24898532427414377
-0.7937983420378412	-0.08332783704875761	0.02654989608451187	-0.036306785755913215	-0.24195083978065246
-0.7958365375707365	-0.07986488192835611	0.025654720892590764	-0.03539513738318496	-0.23351304725728422
-0.7977902125053631	-0.07655020567176833	0.02478308439739072	-0.034446068180089155	-0.22599732877662548
-0.7995893035338529	-0.07348595870838347	0.023968623573799506	-0.03354023223491156	-0.21911208481955174
-0.8014564133600897	-0.07025085437108505	0.023109451469164467	-0.03265730354075651	-0.21270460890475706
-0.8031746037674483	-0.06730786141534557	0.022306247829658666	-0.03171145675974401	-0.2049732427122134
-0.8048208127282876	-0.06447256995715174	0.021526816499064943	-0.030787279716603267	-0.19881298733824876
-0.8063971462697793	-0.061721042131508974	0.020769427495802056	-0.029929807552808746	-0.19277567583743577
-0.8079060136589807	-0.059078815882416216	0.02003319625635185	-0.029076014720070802	-0.18633037152589488
-0.8092937248858926	-0.05665253444529589	0.019346610461883993	-0.028237104828223777	-0.18011231226962876
-0.8106782391147146	-0.05419976327361608	0.0186519034662461	-0.027424731627806388	-0.17462877365007184
-0.8120031210700117	-0.05187034028795149	0.01797829267868863	-0.026564818607537365	-0.16856740679249216
-0.8133200898804105	-0.049516755508806465	0.017299374006847935	-0.025748381762813327	-0.16332958384370205
-0.8145303265111545	-0.04737565227363093	0.016667330794568117	-0.024909464225895194	-0.1574060592159292
-0.815642779644752	-0.04539436215989659	0.016080032309798917	-0.024132126325994898	-0.15261371299485393
-0.816794935707514	-0.04330051497794386	0.015463589041148132	-0.023378815895116714	-0.14807252857464887
-0.8178529934690689	-0.04140404573277488	0.014890169813944783	-0.022592082687579323	-0.14255267954924183
-0.8188643337182249	-0.03956321791143592	0.014335539367050058	-0.021867114834716685	-0.13822887618278829
-0.8197928351935191	-0.03787255979029535	0.013820012563815752	-0.02117065877456211	-0.13360180142001965
-0.8207538362083427	-0.03610402831569072	0.013280021516973361	-0.020456902895923827	-0.12946512071580302
-0.821635497879344	-0.034483348551831036	0.012778213964438446	-0.01976524162361908	-0.1249006203322841
-0.8224774740319111	-0.03292573298320628	0.012293420165005536	-0.019096027285415876	-0.12088476329524678
-0.8232813031129823	-0.03142960554377204	0.011825066478245935	-0.01844726713734346	-0.1169613736246316
-0.8240185198554414	-0.030053758812998738	0.011390507801489556	-0.017833120237586365	-0.11314030210548248
-0.8247804678653239	-0.02860672921256224	0.01093559898350966	-0.017223245007466186	-0.10967421077248615
-0.8254514205014196	-0.027351557713921143	0.010530233931958803	-0.016618149503309487	-0.10564296702071749
-0.8261447068866737	-0.02602196169500716	0.010106526228421652	-0.016036999580722286	-0.10264933283766275
-0.8267548592157361	-0.024865754387565858	0.009729132760202347	-0.015469859041038139	-0.09894475260426147
-0.8273616251781839	-0.023719899004785754	0.009350283651214271	-0.014905950607198752	-0.09612215837334509
-0.8279619994102391	-0.022518829201555523	0.008969931050476844	-0.014403549679248128	-0.09311001499804727
-0.8285113053654202	-0.021461328402385058	0.008617366113375276	-0.013857040287356036	-0.08957463788747302
-0.829034610939222	-0.0204351456033373	0.008277948275109987	-0.013354580739561823	-0.0870051920656068
-0.8295133852436043	-0.019492781357700866	0.007963800007040757	-0.012880624408167032	-0.08426605993807498
-0.8300069401082678	-0.01850162894416149	0.0076357556186058785	-0.012410814069984857	-0.08179986133005318
-0.8304402283771425	-0.01763655962246054	0.007343790002251991	-0.011964781057029427	-0.07893226065959558
-0.8308865492601759	-0.0167259388236529	0.007039011013784615	-0.0115245443234279	-0.07663979418325872
-0.8312940660920483	-0.015902421016082097	0.006756995069522962	-0.011082621130275161	-0.0739542770550479
-0.8316813736253769	-0.015106904828942823	0.006485678395331446	-0.010669441660663767	-0.07180585661599798
-0.8320349651611941	-0.01437981498682616	0.006234959711216241	-0.010274146214241421	-0.06959847551701384
-0.8323848427679671	-0.013636522492243758	0.0059830645273749716	-0.009913384966885465	-0.06768581688002445
-0.8327166507976607	-0.012935013285094117	0.005740258719456603	-0.009541603225284356	-0.06535824437703436
-0.8330313555056976	-0.012265906013827073	0.0055066848528641495	-0.009176382587268413	-0.06333676443756983
-0.8333297760639243	-0.01162757378204134	0.00528223790153539	-0.00881829824523847	-0.06145496033797265
-0.8336124409530946	-0.011007697046822008	0.005066248831542137	-0.008491500285515726	-0.059711276085043494
-0.8338903842604957	-0.01039367460779258	0.004858363356982816	-0.008167167682407207	-0.05783018111276267
-0.834142878304398	-0.009823147635052874	0.0046504100607371425	-0.0078607632111711	-0.056276338781236904
-0.8343817293376837	-0.009300427215733695	0.004458561409496108	-0.007522869234512211	-0.05416701306485712
-0.8345987935998196	-0.00880386200185971	0.0042817342454161645	-0.007244629935753326	-0.05294865819198129
-0.8348206883411824	-0.008282128605224799	0.004097313510846392	-0.006968895218154922	-0.05147730671816926
-0.8350217485180843	-0.007816078889172115	0.003927060721530885	-0.0066834362320912	-0.049772796265882865
-0.8352113681579838	-0.007364485300483895	0.0037636952559792626	-0.006420628569655204	-0.04851051627807376
-0.8353829270882895	-0.0069460036804713425	0.003612738396486949	-0.00618448645752646	-0.04717893038795293
-0.8355577285029759	-0.006512351638548885	0.0034555186823142423	-0.005937705759323528	-0.045865451373248295
-0.8357093282306073	-0.006133857272452601	0.0033160410981571955	-0.005708487948272618	-0.044493463529779426
-0.8358634891166454	-0.005736346461445765	0.003170900987457897	-0.005480954527402028	-0.043372631829560984
-0.8359968774510474	-0.00539110533233498	0.0030421919104543192	-0.005266168382173261	-0.0420821908709174
-0.8361271316355982	-0.0050411918481337095	0.0029133199967638283	-0.005063111791373901	-0.04106393145505735
-0.836253713670367	-0.004697775924935588	0.002784927342395019	-0.0048508520090735936	-0.03991062448838373
-0.8363670783108119	-0.004381016170428307	0.002666341304614912	-0.004657003595155968	-0.0388607047159045
-0.8364727049744954	-0.0040781297588324905	0.0025524978910319634	-0.004470850128672023	-0.03785796835868273
-0.8365709312806827	-0.0037885749992068573	0.0024432093839081327	-0.004291816521017447	-0.036887599391436855
-0.83666213163012	-0.0035138071909443266	0.0023384071543917245	-0.004115237907279467	-0.03595195423377244
-0.8367465455696194	-0.0032470477793866857	0.0022377629529105954	-0.0039545712198879234	-0.035100968795243256
-0.8368244920952621	-0.0029953514385306053	0.002141156924767515	-0.0037930118309719074	-0.03418271406037702
-0.8368962596522028	-0.002753076707211645	0.002048435002259811	-0.0036416392691163654	-0.03337058762490624
-0.8369595978553593	-0.0025322478298815485	0.001962933183654053	-0.0034984143992104174	-0.03254569684860368
-0.837022327099551	-0.0023002974387357185	0.0018739986829294994	-0.0033568614350522785	-0.031816438878235716
-0.8370771592016546	-0.002092536149730531	0.0017920311227537162	-0.0032151114114479682	-0.030972610278756398
-0.8371268970574955	-0.0018920782000609476	0.0017134838584199523	-0.0030834978730289895	-0.030306279798842727
-0.8371717508080333	-0.0017010094944948143	0.001638178129090151	-0.002956362157238314	-0.029619825679770506
-0.8372119149204744	-0.0015173065904896881	0.0015659271382755633	-0.0028371159847803674	-0.028966813974672795
-0.8372476045045353	-0.0013428465487068679	0.0014966143240868345	-0.0027206671157010954	-0.028305740437789606
-0.8372790530516079	-0.0011771006942469075	0.0014301874489611127	-0.002607225247420029	-0.027687008996631166
-0.8373064453404103	-0.0010181233745847396	0.001366510827505268	-0.0025001386534510553	-0.027108904293350347
-0.8373290771608967	-0.0008723646023653844	0.0013078190613300825	-0.0024014292359107767	-0.02653277476188897
-0.8373497169380388	-0.000719960488760881	0.001246793354954392	-0.002302727764270763	-0.02599636128914954
-0.8373653849234177	-0.0005898668581221821	0.001192798756875776	-0.002206384588437592	-0.02539096764162533
-0.8373784222073982	-0.00045728145862749365	0.0011388660961854239	-0.0021171938584756307	-0.024944683836382008
-0.8373882308112222	-0.00033177193793309287	0.001087126372940327	-0.002029704934163423	-0.02442152786146728
-0.8373952113773355	-0.00020909004939572839	0.0010356394515918744	-0.0019390048148346173	-0.023905345089784733
-0.8373989948651444	-9.606099143869235e-05	0.0009883175575551419	-0.0018570655463183477	-0.023482801913097578
-0.8374000014365113	1.2705118625738147e-05	0.000942953531653378	-0.0017808799583109312	-0.023050616356440186
-0.8373985903115357	0.00010688030995800355	0.0009028830928056635	-0.0017106738775387964	-0.022606993874575633
-0.8373944144394434	0.00021117699445447833	0.0008594055299706966	-0.0016407378086649568	-0.02224141592600419
-0.837387649824536	0.00030685340785457726	0.0008178199842093594	-0.0015663140728164602	-0.021774588089320198
-0.8373788755636925	0.0003915245146438217	0.0007796273076576496	-0.0014683149712003617	-0.021401945381356237
-0.8373676858809068	0.000498798983013802	0.0007425226700061494	-0.0014788776101586098	-0.02144150315867674
-0.8373544178894355	0.0005583506365579438	0.000706894915812762	-0.0013732923539969404	-0.020214015325094727
-0.8373395350867644	0.0006319143272732417	0.0006734829193039424	-0.0013096728699804477	-0.02030676214507331
-0.8373234946777597	0.0007030086956461104	0.0006427259858634434	-0.0012596701973881248	-0.02003612963169601
-0.8373042381561354	0.0007760984264703029	0.0006107202141938171	-0.0012075261905601857	-0.019694092419223264
-0.8372848555496475	0.0008373524108795609	0.0005824318993609283	-0.001155194314976454	-0.01933337961623601
-0.8372622133773393	0.0009027588871267385	0.0005531060969376536	-0.0011061816146516255	-0.01907608012919988
-0.837238901916308	0.0009607691082582177	0.0005261277616813271	-0.0010575233640222538	-0.018751363456173124
-0.8372141724216745	0.0010164218451704527	0.0005003239574060488	-0.0010122952263564341	-0.018486045272527524
-0.8371880866268319	0.0010693104785260896	0.000475619923788963	-0.0009692353504469696	-0.018215573134136166
-0.8371607152048189	0.0011193490987461748	0.00045196949019110205	-0.000927804532374416	-0.01795057343674631
-0.8371332939965023	0.0011646574821081966	0.000430219736927371	-0.000889146798301835	-0.017695501972243653
-0.8371035971010652	0.0012100303862313685	0.00040850962087245294	-0.0008519632158198601	-0.01746350867506409
-0.8370715473726213	0.0012543893312239908	0.000386902686869486	-0.0008144314871787549	-0.01721383041438971
-0.8370396839328959	0.001293913341685703	0.000367047935144192	-0.0007782360235491654	-0.016966853595583607
-0.8370068553453985	0.001331731948048305	0.0003480655554378305	-0.0007446286334297967	-0.01675444249135128
-0.8369731127572954	0.0013672722110966676	0.0003299131453310758	-0.0007120757243140639	-0.016537974800554432
-0.8369399008277533	0.0013997314603014046	0.0003132199546136668	-0.0006826351866574972	-0.016332213986778813
-0.8369044919334813	0.0014321399037648273	0.00029654575145422486	-0.0006543292450298743	-0.0161346498951214
-0.8368668512276798	0.0014629368277535091	0.0002799761040573453	-0.000624149746043583	-0.015922192137368216
-0.8368299238530474	0.0014908696492389652	0.000264760513608324	-0.0005966252343365407	-0.015729086720757922
-0.8367923223322216	0.0015171058942264528	0.00025022257200737997	-0.0005702282188007962	-0.015546730513743688
-0.8367540825261081	0.0015419668033139324	0.00023632253063807137	-0.0005454488729134575	-0.015370637392545163
-0.8367152367381421	0.0015654415144645713	0.00022301802337046402	-0.0005220625918335598	-0.015194419226754933
-0.8366774132839617	0.0015862108854201027	0.0002107900478803169	-0.0004997312033981635	-0.015018959899927818
-0.8366374921652271	0.0016070669830199338	0.00019858938650959431	-0.00047874338608244955	-0.0148634223490978
-0.8365954446428877	0.0016269965513390106	0.00018645353392888193	-0.00045718034596755377	-0.01469152635622632
-0.8365545542884357	0.001644142051097874	0.00017532562798914134	-0.00043581197265432804	-0.014524142649049348
-0.8365132590380944	0.0016600591108241582	0.0001647323703816263	-0.0004157197751682455	-0.014384453640129531
-0.8364732302593801	0.0016753846857804114	0.0001549838866946912	-0.0003988667385977838	-0.014245210975630394
-0.836429468414652	0.0016907383174194497	0.0001448642266131388	-0.00038170616968918614	-0.014099536832370875
-0.8363887535092007	0.0017024232258371543	0.0001359572255821573	-0.000363384780453816	-0.013939830184385344
-0.8363460345977152	0.001715138671205816	0.00012708874597230628	-0.0003483892216397237	-0.013830215279026118
-0.8363012876485985	0.0017269494317192213	0.00011826226126882934	-0.00033269438433092464	-0.0136844320825433
-0.8362579920891736	0.001736813098147243	0.00011016725259765523	-0.0003170861125667079	-0.01354387534908098
-0.8362144637929753	0.0017458705115134076	0.0001024591069546744	-0.00030228457806407485	-0.013424681671444137
-0.8361724640334864	0.0017542358313067125	9.537887289945317e-05	-0.0002896645614549606	-0.013307986893304698
-0.8361285071305206	0.0017623042154187886	8.83098025307242e-05	-0.00027740955420498973	-0.013187811027678537
-0.8360825969802693	0.0017694123481937626	8.129257228088797e-05	-0.0002642388794589436	-0.013061110614012238
-0.8360400692356139	0.0017748703597090484	7.512506295018029e-05	-0.0002517229368807768	-0.012942684241829374
-0.8359956250588554	0.0017807973239382113	6.898276815955148e-05	-0.0002412214856333218	-0.012845840405964126
-0.835951044836869	0.0017856696569288465	6.310396321221021e-05	-0.0002303663801593549	-0.012726084641728214
-0.8359045634664124	0.0017899970085869857	5.727595032448643e-05	-0.00021943910827644313	-0.012616775857887483
-0.8358597774013685	0.0017932097453579677	5.1945862843715014e-05	-0.00020867048325379846	-0.012507119313330964
-0.8358149143604813	0.0017961946707382196	4.687011075894271e-05	-0.00019909774564151874	-0.012412135163421992
-0.8357699856587189	0.0017985512066130058	4.2032172715288076e-05	-0.000189762406941636	-0.012311852790169543
-0.8357250034870319	0.001800484456715917	3.741938572646648e-05	-0.00018103879435549207	-0.012215694242714707
-0.835679979349089	0.0018019151985180814	3.3019412725179e-05	-0.00017268186535776008	-0.012119375019778214
-0.8356349232154197	0.0018029626243834698	2.8818282037478656e-05	-0.00016488596000920207	-0.012025065115706578
-0.8355916516113066	0.0018033488954587807	2.4967663048244026e-05	-0.00015730315775129604	-0.011930262778228378
-0.8355447637252532	0.0018037410435946181	2.0984231881702798e-05	-0.00015035911546754864	-0.011845278536069424
-0.8354996882627668	0.001802894459793841	1.734871318761904e-05	-0.00014224006077439804	-0.011745029481234768
-0.8354546281371891	0.0018023771493274555	1.3888242895064208e-05	-0.00013599921385518772	-0.011669320651911416
-0.8354131922865619	0.0018011612897140177	1.0847943576856743e-05	-0.0001296090870978776	-0.011579009303967493
-0.8353645788416373	0.0018002255277410264	7.435727223955897e-06	-0.00012432229845003469	-0.011506652914923355
-0.8353196088526591	0.0017978881575276499	4.433205944987453e-06	-0.00011724662653208145	-0.011402763805224578
-0.8352747007469832	0.0017911346231684426	1.5903606314478853e-06	-9.041335671559913e-05	-0.011333704019905943
-0.8352314889016013	0.0018055309363284452	-1.3274818642789195e-06	-0.0001329498290846194	-0.011510856760578812
-0.8351865122139602	0.0017908891768246209	-4.306706376408494e-06	-0.00010174496452142783	-0.01088756761423685
-0.8351400475903575	0.0017849101476387205	-6.759452272758367e-06	-9.04931703526083e-05	-0.01106180485710328
-0.8350972386128073	0.0017830969588737804	-8.89713128509816e-06	-8.895033672216193e-05	-0.011051252977358436
-0.8350527058048013	0.0017799384217570193	-1.1063723890487376e-05	-8.526077113079219e-05	-0.010953358902958316
-0.8350064807489582	0.0017762232800517474	-1.3217343367428526e-05	-8.121259538367987e-05	-0.01087379996664199
-0.8349621337360937	0.0017720386597816211	-1.5177894999648697e-05	-7.664753736484858e-05	-0.01079584104548112
-0.8349178924969785	0.0017678559866281462	-1.7029923989782963e-05	-7.270788282218585e-05	-0.010731197460148525
-0.8348737567901278	0.0017635854378391478	-1.878905416974606e-05	-6.916397319079968e-05	-0.010663423810452087
-0.8348314895141687	0.0017592300564789947	-2.0395572603086244e-05	-6.5727588789922e-05	-0.010594242122080634
-0.8347875688295056	0.001754841216407533	-2.1995595753854725e-05	-6.299532241812914e-05	-0.01053056977927101
-0.8347437652439819	0.0017498151076474414	-2.351780158784234e-05	-5.937469925498651e-05	-0.010453098288056599
-0.8347000875019683	0.0017449088346938393	-2.4955393851332394e-05	-5.649893607061521e-05	-0.010395661970386008
-0.8346565312639974	0.0017399444915686165	-2.63296197930023e-05	-5.3954115055303005e-05	-0.010328832647895267
-0.8346131050782827	0.0017345594129758355	-2.7632910491522403e-05	-5.092311427161644e-05	-0.010260223964141144
-0.8345680873018926	0.0017288816791035987	-2.8908032779722067e-05	-4.803855981035725e-05	-0.010198793564069521
-0.8345249441182817	0.0017231751539351966	-3.006003017104338e-05	-4.5118312297992836e-05	-0.010134694444168518
-0.8344819411922766	0.0017176093837330292	-3.1149085166474157e-05	-4.28718999756281e-05	-0.010076990792404043
-0.8344407928888355	0.001711977267064144	-3.213800276054617e-05	-4.04066677124601e-05	-0.0100142152459296
-0.8343903023524907	0.002195671774181621	-4.646323204784213e-05	-0.0011139534267293073	-0.00995892649655868
-0.8343397055170013	0.002026823311675724	-6.880539602776766e-05	-0.0007616522636144108	0.00197619373565836
-0.8342888309373856	0.0020508727144387135	-8.86117888816967e-05	-0.0008398588546038052	-0.0005264889525730468
-0.8342387218424646	0.0019458103058687388	-0.00010746024611151058	-0.0006413325577002592	0.0013534990297127333
-0.8341915576983827	0.0018343454367602079	-0.00012071904506544233	-0.00043400837256248043	0.0003239852873615171
-0.8341450910262523	0.0018953933336110095	-0.00013343003450929272	-0.0006091142224022073	-0.0010577497717473685
-0.8340987130197223	0.0018068668181267407	-0.00014703414159089476	-0.00046061112246725464	0.0015301896970211183
-0.8340529954152982	0.0017155072246947238	-0.00015693215579285657	-0.0003117112096858568	0.0008057746904220099
-0.8340097552262716	0.001748202299548077	-0.0001661743189396631	-0.0004359148688895609	-8.799818287179989e-05
-0.8339669802309122	0.0016720569461047441	-0.000175748266357465	-0.0003251592548840916	0.0018338710761603705
-0.8339260812643162	0.0016037894596744838	-0.00018264015352066767	-0.0002331933766917083	0.0013367553654374809
-0.8338867912186206	0.0015430272541263014	-0.0001874853174558358	-0.00016019049882684	0.000907102211684014
-0.8338504222005386	0.0014908060774075711	-0.00019061123088442785	-0.00010475698917931758	0.0005814490901345868
-0.8338123607695228	0.00143984190909714	-0.00019267555029540067	-5.789382603506262e-05	0.0003497180555042333
-0.8337783460344694	0.0013971305975965368	-0.000193631754611197	-2.4608335125536268e-05	0.00017330686373996998
-0.8337426003002639	0.0013547951276944982	-0.0001938861378361895	2.610061000271108e-06	6.874279991421901e-05
-0.833709223244019	0.0013173573227838653	-0.0001935605254534684	2.1623032844114672e-05	9.442421711766367e-06
-0.8336757651387864	0.0013613236091669812	-0.0001949901889783288	-0.0001379978897911082	-1.3518327252462557e-06
-0.8336437442105306	0.0013093819370943456	-0.00019764032105585867	-8.545566908773861e-05	0.0019361158558203369
-0.8336115731746016	0.0012677782895733122	-0.00019938001196948812	-5.8852544333759014e-05	0.001718229688817293
-0.8335803927425346	0.0012282778408898073	-0.00020056978813401738	-3.7342852191708425e-05	0.00173588108081324
-0.8335490326815086	0.0011856036542026152	-0.0002011973902577548	-1.1791861176773943e-05	0.0017808411310599038
-0.8335199130032247	0.0011456703223502276	-0.00020120271627021926	1.0260492698891053e-05	0.0017652082029811242
-0.83349288250677	0.0011085125026936155	-0.0002007210845478613	2.891995323018991e-05	0.0017470282977205913
-0.8334656613411338	0.0010707673896655256	-0.0001997683614138894	4.64795832943279e-05	0.0017313313762997902
-0.8334393704062593	0.0010340466571857323	-0.00019840142282209758	6.216822743007291e-05	0.0017114040886308487
-0.8334139841117514	0.0009983435901053112	-0.0001966653101230076	7.612840311350285e-05	0.0016891929268444531
-0.8333894778380959	0.0009636156668153112	-0.0001945999239462094	8.856730393719711e-05	0.001665037239393712
-0.8333648979369171	0.00092855279179927	-0.00019214357186425054	9.995540724417145e-05	0.0016383921237478267
-0.8333421074604549	0.0008959715749105572	-0.00018952614458236507	0.00010924601222952695	0.0016090410496208136
-0.8333201210740087	0.0008641983530640827	-0.00018668796337116582	0.00011765173978972773	0.0015827578296373492
-0.8332989155808599	0.0008334334350473883	-0.0001836568253725906	0.00012480090676442385	0.001551873147150848
-0.8332784673125578	0.0008035730424010907	-0.0001804599901433377	0.00013097961267907233	0.0015214206311918279
-0.8332587543937597	0.000774594242819746	-0.0001771194291335024	0.00013628869093479154	0.0014895846486957423
-0.8332397536887958	0.0007465552107316153	-0.00017365871046378406	0.0001406436654230481	0.001456242596282588
-0.8332214415708303	0.0007194317803175756	-0.00017010150255628294	0.00014413288384123012	0.0014233054235638283
