0	0.5	5.5	0.4	0
-0.000619263	-0.0367999	-0.102047	-0.122562	-0
-0.0020017	-0.0685358	-0.106638	-0.227314	1.79597
-0.00313071	-0.0112251	-0.11173	-0.140308	2.86221
-0.00183561	0.105787	-0.112574	0.0762351	2.45494
0.00219548	0.200171	-0.108298	0.245296	1.13702
0.00785962	0.230251	-0.1014	0.275544	0.271677
0.0139018	0.214822	-0.094831	0.207218	0.0271763
0.0189186	0.187148	-0.090821	0.116382	0.383359
0.0236303	0.176792	-0.0885443	0.0633355	0.89457
0.0285489	0.198343	-0.0865943	0.0808685	1.22638
0.0341878	0.234526	-0.0838283	0.131227	1.13829
0.0404598	0.266016	-0.0800017	0.173488	0.84192
0.0476465	0.285179	-0.075258	0.189133	0.582275
0.0551467	0.29125	-0.0704903	0.177718	0.468284
0.0633168	0.29242	-0.0658459	0.155389	0.568386
0.0707173	0.299645	-0.0620376	0.150372	0.611612
0.0786544	0.31073	-0.0580851	0.15429	0.621675
0.0865806	0.323073	-0.0541223	0.16304	0.576148
0.0948039	0.334392	-0.0499488	0.170871	0.498935
0.10362	0.343431	-0.0454601	0.174492	0.422921
0.112635	0.349779	-0.0409367	0.173742	0.366657
0.121789	0.354338	-0.0364698	0.170595	0.333308
0.131055	0.358478	-0.0320775	0.168032	0.312557
0.140069	0.362677	-0.0278923	0.167441	0.28732
0.149556	0.367086	-0.0235355	0.168366	0.250625
0.158778	0.3707	-0.0193218	0.169284	0.201437
0.169197	0.373538	-0.0145893	0.16929	0.169195
0.178561	0.375673	-0.010357	0.16988	0.100186
0.188705	0.375777	-0.00581195	0.167236	0.0490628
0.19808	0.374441	-0.00169232	0.163056	0.00930767
0.207404	0.371558	0.00230027	0.156811	-0.0290228
0.217137	0.347413	0.0058959	0.105302	-0.0466609
0.226473	0.321004	0.00802025	0.0499341	0.311462
0.234995	0.335741	0.00974333	0.0852355	0.5957
0.244871	0.369478	0.0132292	0.163352	0.394099
0.255573	0.393964	0.0186645	0.222807	-0.33211
0.26501	0.364894	0.0234158	0.165901	-0.704949
0.274057	0.332067	0.0268767	0.102436	-0.40461
0.282084	0.313093	0.0289531	0.0699169	-0.0787261
0.290618	0.297404	0.0305561	0.046366	0.174457
0.298254	0.313146	0.032288	0.0910936	0.218462
0.307322	0.333982	0.0356712	0.149125	-0.118736
0.316502	0.320541	0.0396671	0.133384	-0.707883
0.324644	0.287325	0.0423448	0.0749858	-0.652335
0.331522	0.264167	0.0437321	0.0382301	-0.21388
0.338477	0.254133	0.0445907	0.0317577	-0.0454153
0.344765	0.249212	0.0454315	0.0356195	-0.040196
0.351182	0.244693	0.0464302	0.0412572	-0.0872051
0.357249	0.24089	0.0475489	0.048213	-0.155496
0.363465	0.237493	0.0489185	0.0570878	-0.229141
0.369131	0.234865	0.0504075	0.06684	-0.31881
0.374734	0.232223	0.0521353	0.0768011	-0.416103
0.381351	0.224161	0.0544127	0.0794997	-0.635634
0.387341	0.204388	0.0563015	0.0563477	-0.738933
0.392342	0.181217	0.0573409	0.0248051	-0.509012
0.39689	0.16986	0.0578902	0.0194206	-0.364975
0.401091	0.16681	0.05852	0.0316796	-0.367663
0.405558	0.164229	0.0595843	0.0467761	-0.552329
0.409678	0.152762	0.0607473	0.0420117	-0.605212
0.413736	0.137513	0.0617645	0.0309284	-0.75821
0.416901	0.116455	0.0622033	0.00496538	-0.59906
0.419731	0.102434	0.0621829	-0.00470126	-0.479893
0.422288	0.095043	0.0621124	0.000141812	-0.452553
0.424596	0.0898452	0.0622297	0.00898943	-0.50889
0.426907	0.0814348	0.0625257	0.0124886	-0.590841
0.428788	0.0695247	0.0627656	0.00678379	-0.646412
0.430394	0.0544101	0.0627861	-0.00508003	-0.644272
0.431644	0.0387451	0.0624766	-0.0173807	-0.603927
0.432498	0.0251834	0.0618944	-0.0252287	-0.558123
0.433023	0.0141368	0.0611769	-0.0277946	-0.508407
0.43328	0.00600046	0.0604911	-0.0250235	-0.518229
0.433326	-0.00172014	0.0599301	-0.0239051	-0.577349
0.433099	-0.014359	0.0591844	-0.0298792	-0.602161
0.4326	-0.0267884	0.0583584	-0.0387431	-0.587716
0.431727	-0.0397871	0.0572308	-0.047652	-0.550415
0.430541	-0.051041	0.0559188	-0.0531501	-0.510778
0.429147	-0.0601547	0.0545654	-0.0551291	-0.488348
0.427397	-0.0691242	0.0530692	-0.055854	-0.572462
0.42526	-0.0832404	0.0513394	-0.0681183	-0.579681
0.422703	-0.098897	0.0492157	-0.0837025	-0.48667
0.420104	-0.108612	0.047051	-0.0893085	-0.327728
0.417236	-0.111414	0.0448431	-0.0798797	-0.289543
0.414329	-0.1122	0.0429468	-0.0667285	-0.336664
0.411479	-0.115822	0.0413589	-0.0609356	-0.410109
0.408364	-0.123825	0.0397332	-0.0647369	-0.443638
0.405139	-0.133883	0.0379972	-0.0741187	-0.419399
0.401239	-0.144402	0.0357871	-0.0837065	-0.428057
0.397495	-0.154792	0.0335498	-0.0951789	-0.292946
0.39324	-0.159783	0.0309765	-0.0947587	-0.213741
0.388908	-0.160915	0.0285278	-0.0867641	-0.19884
0.384877	-0.161652	0.0264582	-0.0794144	-0.227905
0.380472	-0.164709	0.0243516	-0.0771692	-0.257016
0.376122	-0.169853	0.0223052	-0.0805343	-0.243078
0.371638	-0.174932	0.0201624	-0.0844656	-0.210424
0.367037	-0.178944	0.0179385	-0.086794	-0.179779
0.362342	-0.182062	0.0156688	-0.087926	-0.146587
0.357767	-0.183962	0.0134818	-0.0873311	-0.118852
0.352968	-0.185202	0.0112337	-0.0858502	-0.100887
0.348141	-0.186121	0.00902526	-0.0844214	-0.0864742
0.343292	-0.186965	0.00684617	-0.0835719	-0.0712386
0.338422	-0.187689	0.00468276	-0.0831919	-0.0520527
0.333726	-0.188053	0.00261187	-0.0827887	-0.0294926
0.32884	-0.187902	0.000475111	-0.0819214	-0.00716791
0.324159	-0.186654	-0.00153702	-0.079345	0.0211347
0.319432	-0.175666	-0.00333534	-0.0560726	0.0295591
0.315035	-0.163287	-0.00443578	-0.0302424	-0.102293
0.310719	-0.168667	-0.00539778	-0.0436945	-0.258923
0.306156	-0.182337	-0.00695068	-0.0757414	-0.152033
0.301286	-0.191649	-0.00923963	-0.0988833	0.0850102
0.296442	-0.180606	-0.0115499	-0.078179	0.268797
0.29208	-0.168905	-0.0132207	-0.0565496	0.169313
0.287822	-0.159543	-0.0144594	-0.0407012	0.0659173
0.283779	-0.151935	-0.0153548	-0.0290654	-0.0117002
0.279774	-0.156108	-0.0163021	-0.043564	-0.0512345
0.275791	-0.162432	-0.0176394	-0.062945	0.0535081
0.271618	-0.157369	-0.0192487	-0.058082	0.189598
0.26746	-0.151006	-0.0207133	-0.0511504	0.233057
0.263775	-0.144149	-0.0218843	-0.0430425	0.177182
0.260097	-0.139428	-0.0229516	-0.0402768	0.154258
0.256249	-0.135674	-0.0240797	-0.0406146	0.185228
0.252504	-0.132061	-0.0252292	-0.0416747	0.222741
0.249138	-0.127099	-0.0262816	-0.0395102	0.224329
0.245775	-0.122237	-0.0273283	-0.0382707	0.284395
0.242695	-0.114869	-0.0282345	-0.0315194	0.256774
0.23957	-0.108669	-0.0290671	-0.0283681	0.285893
0.23694	-0.102005	-0.0297101	-0.0233236	0.248301
0.234451	-0.0973988	-0.0302852	-0.0229878	0.240224
0.231788	-0.0930453	-0.0309501	-0.0246031	0.306323
0.229296	-0.0852197	-0.0315554	-0.0188407	0.353119
0.227209	-0.0756855	-0.0319085	-0.00868255	0.282725
0.225392	-0.0700822	-0.0320963	-0.00681631	0.242573
0.22362	-0.0665203	-0.0323103	-0.00990902	0.248505
0.221814	-0.0626447	-0.0326354	-0.0132504	0.337234
0.220292	-0.0546505	-0.0328928	-0.00662528	0.325249
0.219023	-0.0473274	-0.0329896	-0.00148806	0.304511
0.217919	-0.0412826	-0.0329932	0.00102264	0.290685
0.216885	-0.0355539	-0.0329506	0.00198787	0.290939
0.216005	-0.0298879	-0.032885	0.00283432	0.300908
0.215284	-0.0237222	-0.0327818	0.00480541	0.311281
0.214755	-0.0172209	-0.0326144	0.00798515	0.31448
0.214397	-0.0105298	-0.0323577	0.0116522	0.309031
0.214215	-0.00433108	-0.0320263	0.0147583	0.299466
0.214185	0.00192507	-0.0315923	0.0172856	0.291543
0.21432	0.00781839	-0.0310997	0.0191802	0.286707
0.214584	0.0131305	-0.0306001	0.0207788	0.28464
0.215	0.0186701	-0.0300354	0.0226539	0.282862
0.215561	0.0242524	-0.0294182	0.0248226	0.27893
0.216236	0.0295707	-0.0287703	0.0270054	0.27231
0.217147	0.0353444	-0.0279823	0.0293104	0.314062
0.218126	0.0427856	-0.0271571	0.036642	0.255148
0.219402	0.0481315	-0.0261016	0.0386449	0.246244
0.220717	0.052829	-0.0250767	0.0402721	0.202339
0.222241	0.0558261	-0.0239819	0.0378924	0.218849
0.223743	0.0596447	-0.0229938	0.0383049	0.203963
0.225275	0.0628619	-0.0220412	0.0380212	0.199938
0.227088	0.066547	-0.0209756	0.0382505	0.23584
0.228893	0.0721411	-0.0199125	0.0435852	0.195556
0.230744	0.0758294	-0.0188005	0.0453623	0.160188
0.232748	0.0781721	-0.0176345	0.044323	0.144321
0.234805	0.0799547	-0.0165086	0.0424438	0.143954
0.236992	0.0820466	-0.0153786	0.0413637	0.174682
0.23935	0.086371	-0.0141648	0.0455027	0.17678
0.241565	0.0907183	-0.0129633	0.0506098	0.115821
0.243952	0.0925919	-0.0116446	0.0505434	0.0772446
0.246359	0.0926205	-0.0103812	0.0468696	0.0665652
0.248857	0.0924252	-0.00917252	0.0429964	0.0852745
0.251368	0.0936344	-0.00802041	0.0426175	0.104281
0.253834	0.0961341	-0.0068767	0.0455682	0.0799799
0.256552	0.0979192	-0.00557946	0.0472023	0.0571074
0.259009	0.0987052	-0.00439986	0.0472933	0.0289878
0.261573	0.0984666	-0.0031948	0.045477	0.0157602
0.264124	0.0978211	-0.00204576	0.0431673	0.012525
0.26666	0.0973678	-0.000945995	0.04166	0.0122356
0.269189	0.0972446	0.000129118	0.0412446	0.00753457
0.271809	0.0968847	0.00123301	0.0406878	-0.0103015
0.274351	0.0908296	0.0021766	0.0280082	-0.0227788
0.276711	0.0843533	0.00274118	0.0146717	0.0544686
0.278944	0.0873614	0.00322254	0.0222725	0.13767
0.281221	0.0946372	0.0039984	0.0393943	0.0748298
0.283749	0.0994164	0.00518976	0.0514196	-0.0492145
0.286167	0.0939669	0.00635284	0.041344	-0.144795
0.288435	0.0877053	0.0072347	0.0298221	-0.0972063
0.290647	0.0829506	0.00789455	0.0219549	-0.0416307
0.29275	0.0791029	0.0083857	0.0162724	-0.00942646
0.294761	0.0757498	0.00874628	0.011819	0.0294621
0.296699	0.0792728	0.00917799	0.0224574	0.048853
0.298825	0.0841141	0.00994669	0.036303	-0.039505
0.300896	0.0812955	0.0108269	0.0334998	-0.13669
0.302948	0.0767489	0.0116141	0.0273263	-0.135612
0.304814	0.0726881	0.0122304	0.0223005	-0.113495
0.306593	0.0698936	0.0127576	0.0202377	-0.0969588
0.308384	0.0680697	0.0132857	0.0206441	-0.0972885
0.310066	0.0665656	0.0138151	0.0217543	-0.112646
0.311703	0.0644563	0.0143575	0.0217123	-0.132369
0.31346	0.0611791	0.0149375	0.0198645	-0.179122
0.314978	0.0558496	0.0153653	0.0133079	-0.149697
0.316483	0.0518894	0.0156909	0.0102857	-0.144539
0.31774	0.0487962	0.015926	0.00864904	-0.117732
0.31903	0.0469345	0.0161772	0.0102091	-0.118325
0.320273	0.0452712	0.0164814	0.0123015	-0.164265
0.321483	0.0411494	0.0167857	0.00932858	-0.198905
0.322441	0.0357234	0.0169362	0.0029211	-0.157867
0.323289	0.032351	0.0169821	0.00104797	-0.129623
0.324102	0.0303776	0.0170253	0.00247799	-0.126931
0.324841	0.0287634	0.0171131	0.00449522	-0.143878
0.325555	0.0262461	0.0172342	0.00479003	-0.16486
0.326166	0.0228049	0.0173294	0.00287126	-0.176496
0.326703	0.0186441	0.0173604	-0.00037821	-0.174203
