0	0.5	5.5	0.4	0
-0.000637655	-0.0386427	-0.102087	-0.126601	-0
-0.00214183	-0.0717043	-0.107024	-0.235681	1.81587
-0.00335843	-0.0112394	-0.112468	-0.143411	2.91994
-0.00208194	0.106085	-0.11328	0.0750412	2.48754
0.00200081	0.202894	-0.108943	0.249173	1.15378
0.00774608	0.233699	-0.101923	0.280806	0.226923
0.0134243	0.217687	-0.095686	0.213529	-0.00830931
0.0185289	0.174582	-0.0917813	0.0874094	0.358591
0.0232348	0.162338	-0.0902156	0.0274313	1.34244
0.0282047	0.204858	-0.0886318	0.0890736	1.91099
0.0350702	0.282819	-0.0841259	0.228217	1.41094
0.0437431	0.33416	-0.0765172	0.311267	0.266167
0.0527221	0.326909	-0.0685722	0.269798	-0.578521
0.0604448	0.270111	-0.0635658	0.122962	-0.106634
0.0668577	0.227355	-0.0619934	0.00802503	0.752711
0.0732861	0.247581	-0.0614461	0.0306372	1.98311
0.0804815	0.326815	-0.0587325	0.184658	1.35062
0.0897065	0.379579	-0.0525965	0.281367	0.41363
0.100088	0.386285	-0.044955	0.278844	-0.439359
0.109765	0.335612	-0.0392889	0.152936	-0.439928
0.118549	0.293871	-0.036553	0.0476172	0.509478
0.126322	0.305583	-0.0351901	0.0611305	1.05906
0.135615	0.354577	-0.0320456	0.156229	1.36441
0.145638	0.414684	-0.0263597	0.278049	0.361731
0.157056	0.427384	-0.0184836	0.297947	-0.58778
0.16797	0.383203	-0.0118908	0.195714	-0.868231
0.177237	0.33097	-0.00837834	0.0777525	-0.123644
0.185157	0.303936	-0.00724551	0.0159331	0.597113
0.19409	0.333671	-0.0059083	0.0787046	1.33324
0.204505	0.407094	-0.00137843	0.238293	0.760232
0.216529	0.449289	0.00667233	0.331701	-0.658131
0.228588	0.412178	0.0148666	0.254239	-1.62238
0.238481	0.324113	0.0191017	0.0671408	-1.13057
0.246074	0.264764	0.0191074	-0.0564977	0.299987
0.252884	0.28194	0.018191	-0.0127696	1.11177
0.261085	0.34605	0.0198538	0.134199	0.850502
0.270368	0.394333	0.0246841	0.247273	-0.173592
0.280023	0.375019	0.0305326	0.213901	-0.974535
0.289152	0.329549	0.0348789	0.125285	-0.844074
0.297215	0.292831	0.0371919	0.0569919	-0.353559
0.304565	0.277094	0.0382667	0.0352609	0.00626097
0.311904	0.287134	0.0396546	0.0704477	0.14139
0.319298	0.303954	0.0420595	0.1206	-0.149037
0.32769	0.294585	0.0454054	0.115997	-0.624024
0.335604	0.271599	0.0481641	0.0826683	-0.671124
0.34285	0.246995	0.0499518	0.0466302	-0.458849
0.348865	0.235571	0.0509791	0.0380128	-0.230586
0.355154	0.231799	0.0521009	0.0478579	-0.217096
0.360931	0.230505	0.0534813	0.0621983	-0.310946
0.366902	0.228883	0.0552959	0.0770459	-0.435208
0.372749	0.221246	0.0573272	0.079364	-0.573203
0.378102	0.207555	0.0591663	0.0683144	-0.640817
