-0.992875	0.010169	0.135073
-0.985583	0.0127579	0.186641
-0.964839	0.00654272	0.313511
-0.913994	-0.0232591	0.580023
-0.861477	-0.0429988	0.827921
-0.782064	-0.0504946	1.12978
-0.722486	-0.0405078	1.23008
-0.654098	-0.0186724	1.17448
-0.586323	0.00737923	0.927659
-0.528776	0.0242516	0.685121
-0.457418	0.0307657	0.443944
-0.387004	0.0214236	0.437157
-0.318823	0.00293577	0.66598
-0.250178	-0.0110472	0.974269
-0.180219	-0.00841112	1.29935
-0.114413	0.0149604	1.51396
-0.0650735	0.0466791	1.53241
-0.00938112	0.0910428	1.36492
0.0475863	0.132971	1.08352
0.110959	0.164393	0.842978
0.179473	0.180636	0.808115
0.249822	0.187263	1.00537
0.319167	0.198329	1.31253
0.374186	0.218159	1.57711
0.432645	0.256566	1.89826
0.476268	0.31013	2.20746
0.505905	0.369699	2.52829
0.541013	0.410424	2.80297
0.596281	0.441316	2.96324
0.654102	0.474032	2.98203
0.707885	0.497948	2.89059
0.750909	0.506281	2.81808
0.802065	0.503984	2.82554
0.84546	0.500034	2.93776
0.876002	0.502952	3.09007
0.893475	0.513519	-2.98188
0.894859	0.522543	-2.84411
0.88959	0.530254	-2.74406
0.874069	0.539685	-2.66872
0.858956	0.548486	-2.61012
0.83671	0.562639	-2.53416
0.818968	0.576545	-2.44603
0.802677	0.590555	-2.3282
0.791458	0.602063	-2.23757
0.779564	0.616088	-2.12833
0.767653	0.631672	-2.00159
0.759476	0.642738	-1.90723
0.750236	0.655153	-1.81297
0.740868	0.667523	-1.74434
0.733946	0.675674	-1.69639
0.721623	0.689623	-1.61662
0.710335	0.701385	-1.54553
0.69832	0.71374	-1.44239
0.688533	0.723348	-1.33827
0.67539	0.736036	-1.17435
0.665044	0.744966	-1.09452
0.652564	0.755136	-1.03882
0.640369	0.765357	-0.9804
0.62843	0.776022	-0.910705
0.616805	0.786682	-0.79106
0.607361	0.795632	-0.682165
0.594759	0.805246	-0.549997
0.583706	0.813107	-0.45602
0.568424	0.822819	-0.373961
0.55474	0.831411	-0.271381
0.540437	0.839735	-0.163141
0.528441	0.846807	-0.075172
0.514476	0.854913	0.0318264
0.500282	0.862232	0.124679
0.485848	0.869896	0.223074
0.473765	0.876458	0.324341
0.457375	0.885727	0.467121
0.445816	0.892439	0.56114
0.431109	0.900196	0.650893
0.416245	0.90715	0.732061
0.401157	0.913657	0.805683
0.386538	0.919898	0.87866
0.371917	0.926346	0.954252
0.358022	0.932278	1.04705
0.345749	0.936272	1.13893
0.33099	0.940163	1.25182
0.31569	0.944084	1.35066
0.299911	0.948406	1.45927
0.28718	0.952434	1.55261
0.271382	0.957675	1.65134
0.255233	0.962863	1.74398
0.239265	0.968223	1.84493
0.223746	0.973204	1.93923
0.209412	0.977768	2.04085
0.197107	0.980843	2.11587
0.178944	0.984323	2.23096
0.165965	0.98663	2.3139
0.149511	0.989465	2.40432
0.133469	0.992421	2.48903
0.11612	0.995537	2.58264
0.098696	0.997561	2.68241
0.081269	0.998564	2.7923
