-2.32204e-05	0.000189276	-0.00064507
-1.86512e-05	0.000156539	-0.000696112
0.0134068	0.0078582	-0.000230536
0.0515096	0.0354508	0.135327
0.0952894	0.0817519	0.422305
0.131568	0.134031	0.713387
0.166925	0.164686	0.981602
0.225595	0.181751	1.15122
0.30335	0.205876	1.14741
0.354015	0.224795	1.02043
0.426301	0.247645	0.746977
0.500849	0.257603	0.523923
0.560516	0.253547	0.477742
0.634224	0.23715	0.694455
0.69413	0.226578	0.957482
0.762103	0.227692	1.26037
0.827176	0.246373	1.57255
0.883922	0.28183	1.82816
0.927943	0.318537	2.00509
0.957169	0.345614	2.10152
0.974934	0.361788	2.1517
0.9785	0.36535	2.14313
0.973595	0.365293	2.14677
0.963338	0.365589	2.19252
0.950923	0.368937	2.27642
0.938318	0.375817	2.39794
0.925504	0.386389	2.55555
0.915665	0.397317	2.67536
0.904078	0.412999	2.79839
0.895046	0.426674	2.88313
0.884888	0.444618	2.95726
0.877324	0.461583	3.03471
0.871625	0.47611	3.09816
0.865923	0.493774	-3.09975
0.861881	0.509559	-3.01882
0.858939	0.521613	-2.9438
0.854798	0.533621	-2.843
0.849701	0.542582	-2.76259
0.838728	0.557043	-2.64243
0.825534	0.569718	-2.54311
0.813974	0.581759	-2.43042
0.802945	0.593767	-2.31319
0.794025	0.604429	-2.21782
0.784094	0.616958	-2.12891
0.773281	0.630624	-2.03454
0.763302	0.643208	-1.9468
0.753112	0.655979	-1.84799
0.743322	0.667973	-1.74397
0.733461	0.679304	-1.64029
0.724061	0.689579	-1.56252
0.71184	0.701715	-1.46919
0.700095	0.71254	-1.37698
0.688461	0.723186	-1.27368
0.675511	0.735106	-1.16719
0.663533	0.745214	-1.08767
0.653001	0.753895	-1.05576
0.640316	0.765033	-0.998774
0.629271	0.77531	-0.931089
0.616923	0.787379	-0.803148
0.607067	0.796526	-0.669062
0.593686	0.806359	-0.51714
0.582126	0.814071	-0.418067
0.567857	0.822599	-0.306433
0.554031	0.829951	-0.216808
0.541095	0.836679	-0.137487
0.527798	0.844997	-0.0443215
0.513936	0.853131	0.0326671
0.498269	0.862008	0.126245
0.484994	0.871035	0.228708
0.471429	0.880007	0.329509
0.457958	0.888511	0.434938
0.444544	0.896385	0.544791
0.431151	0.903306	0.651464
0.416071	0.910175	0.764571
0.402019	0.91573	0.856775
0.389916	0.920308	0.921546
0.375154	0.925848	0.996424
0.364449	0.92967	1.04529
0.34791	0.934719	1.13647
0.33152	0.940191	1.25496
0.316428	0.945617	1.36023
0.300695	0.95037	1.47929
0.289256	0.953266	1.55386
0.270369	0.958344	1.65682
0.256917	0.962726	1.73708
0.241115	0.967803	1.82944
0.222082	0.973074	1.94393
0.210377	0.976301	2.02173
0.192174	0.979693	2.13868
0.177216	0.982907	2.23863
0.162787	0.986238	2.32058
0.149462	0.989382	2.38981
0.134514	0.992143	2.47768
0.117169	0.994536	2.58397
0.0987293	0.995438	2.7032
0.0815273	0.996246	2.81599
0.0667055	0.99662	2.90163
0.0499267	0.996362	2.99545
0.035863	0.996024	3.07737
0.0226241	0.996323	-3.13065
0.00519495	0.998755	-3.04796
-0.0109891	1.00167	-2.96568
-0.0278148	1.00286	-2.85127
-0.0408208	1.0027	-2.75573
-0.0544616	1.00203	-2.667
-0.0694436	1.00063	-2.57158
-0.086168	0.998183	-2.46694
-0.101762	0.994755	-2.38042
-0.116746	0.990983	-2.30612
-0.13174	0.987117	-2.22625
-0.145017	0.984518	-2.16257
-0.164344	0.981927	-2.05222
-0.180002	0.979553	-1.97209
-0.196227	0.977414	-1.85157
-0.21087	0.975313	-1.72908
-0.225255	0.97212	-1.64388
-0.242277	0.967664	-1.5417
-0.255679	0.964082	-1.4542
-0.270531	0.959542	-1.36225
-0.286034	0.954746	-1.26044
-0.299142	0.951193	-1.17449
-0.315988	0.945572	-1.07208
-0.330984	0.940065	-0.96827
-0.344632	0.935372	-0.874891
-0.361586	0.93019	-0.790995
-0.37529	0.925624	-0.727016
-0.392208	0.919865	-0.61317
-0.406781	0.914146	-0.499627
-0.420744	0.907505	-0.379912
-0.433878	0.899987	-0.259265
-0.448157	0.891626	-0.155074
-0.460257	0.884707	-0.0812043
-0.475312	0.875877	-0.00385953
-0.486743	0.868248	0.0382694
-0.499079	0.858205	0.0980132
-0.513659	0.849275	0.210618
-0.52813	0.841967	0.34489
-0.540847	0.83571	0.463325
-0.555203	0.826974	0.61096
-0.567441	0.818499	0.705523
-0.579542	0.808849	0.786352
-0.593135	0.798479	0.855925
-0.602501	0.791321	0.903854
-0.617818	0.780546	0.991376
-0.628827	0.772142	1.06107
-0.642676	0.761569	1.17694
-0.654178	0.752714	1.2822
-0.666455	0.742926	1.38148
-0.675783	0.735244	1.45916
-0.687453	0.725169	1.5591
-0.701561	0.712708	1.6909
-0.712637	0.700986	1.78979
-0.722645	0.688125	1.88592
-0.73317	0.674196	1.98981
-0.741527	0.663421	2.06279
-0.753206	0.650725	2.14946
-0.763027	0.640991	2.22667
-0.773951	0.63005	2.31924
-0.784978	0.61831	2.41327
-0.797003	0.604268	2.52172
-0.806394	0.591147	2.62791
-0.813667	0.580134	2.71561
-0.823419	0.566281	2.82541
-0.832061	0.551772	2.93058
-0.839276	0.539051	3.00204
-0.848699	0.523445	3.10345
-0.856925	0.511661	-3.11313
-0.866928	0.500255	-3.0483
-0.877894	0.488146	-2.96722
-0.885888	0.474195	-2.87084
-0.892961	0.460808	-2.74613
-0.898664	0.44774	-2.63737
-0.90406	0.433334	-2.5362
-0.908776	0.416168	-2.4196
-0.912506	0.404912	-2.34667
-0.918424	0.388604	-2.25429
-0.924113	0.374382	-2.17108
-0.930286	0.35997	-2.07137
-0.936361	0.345313	-1.97488
-0.941334	0.330218	-1.88056
-0.946702	0.314946	-1.79417
-0.952204	0.299982	-1.70724
-0.957527	0.284775	-1.61449
-0.96213	0.269593	-1.51211
-0.966017	0.254516	-1.4177
-0.969269	0.240974	-1.3348
-0.973103	0.221731	-1.2224
-0.975213	0.208094	-1.15916
-0.978017	0.191102	-1.07431
-0.980847	0.178246	-0.98858
-0.983943	0.162	-0.887625
-0.986379	0.147324	-0.808746
-0.988901	0.132445	-0.689521
-0.991431	0.117632	-0.583191
-0.993719	0.100881	-0.464512
-0.994922	0.085377	-0.349174
-0.995279	0.0731801	-0.27211
-0.996322	0.0556559	-0.174747
-0.997356	0.0401872	-0.114612
-0.997642	0.0217027	-0.0383558
-0.997399	0.00539557	0.0469358
-0.997569	-0.0108507	0.157849
-0.997858	-0.0265178	0.281452
-0.997748	-0.0381862	0.389911
-0.996913	-0.0576238	0.575555
-0.995317	-0.0724059	0.711467
-0.992854	-0.085538	0.798333
-0.989709	-0.100566	0.827801
-0.987018	-0.11767	0.856801
-0.985973	-0.130046	0.888106
-0.984946	-0.149612	0.97033
-0.984249	-0.165829	1.07007
-0.982339	-0.181488	1.19084
-0.979444	-0.195107	1.30186
-0.976193	-0.211961	1.42184
-0.972361	-0.227142	1.53748
-0.967663	-0.241546	1.63805
-0.962319	-0.256206	1.72467
-0.957309	-0.272417	1.82137
-0.953241	-0.285838	1.89413
-0.948502	-0.30225	1.98745
-0.945944	-0.313386	2.05805
-0.940261	-0.331472	2.17373
-0.935296	-0.346555	2.28547
-0.929076	-0.36124	2.38025
-0.923417	-0.376141	2.47133
-0.917257	-0.391835	2.57239
-0.91224	-0.40286	2.6465
-0.904843	-0.417401	2.74358
-0.896571	-0.433935	2.86357
-0.890219	-0.44646	2.96351
-0.881745	-0.463398	3.0529
